Job,nodes,ncpus,walltime,qtime,rtime
2094227.vm-pbs,1,1,60:00:00,0:0:1,0:25:11
2089567.vm-pbs,1,1,60:00:00,0:5:17,0:4:39
2090567.vm-pbs,1,1,60:00:00,0:5:49,0:4:7
2093755.vm-pbs,1,1,60:00:00,0:5:41,0:4:13
2071314.vm-pbs,1,1,60:00:00,0:0:0,2:5:3
2084040.vm-pbs,1,1,96:00:00,0:1:21,0:20:34
2085153.vm-pbs,1,1,60:00:00,0:0:1,0:4:56
2085328.vm-pbs,1,1,60:00:00,0:0:1,0:2:46
2069111.vm-pbs,1,8,168:00:00,0:0:2,0:9:20
2090552.vm-pbs,1,1,60:00:00,0:5:25,0:6:34
2089949.vm-pbs,1,1,60:00:00,0:6:2,0:20:7
2081869.vm-pbs,1,1,01:00:00,0:25:3,0:8:20
2093997.vm-pbs,1,1,60:00:00,0:0:1,0:24:9
2086126.vm-pbs,1,1,60:00:00,0:0:1,0:4:52
2068835.vm-pbs,1,1,05:00:00,2:44:58,2:43:19
2094683.vm-pbs,1,1,60:00:00,0:0:1,0:25:39
2072457.vm-pbs,1,1,01:00:00,0:20:17,0:5:7
2087172.vm-pbs,1,1,60:00:00,0:0:1,0:3:17
2094106.vm-pbs,1,1,60:00:00,0:0:1,0:28:13
2089069.vm-pbs,1,1,60:00:00,0:0:1,0:19:16
2084859.vm-pbs,1,1,60:00:00,0:0:1,0:4:35
2087768.vm-pbs,1,1,96:00:00,0:0:13,0:40:24
2086451.vm-pbs,1,1,96:00:00,0:0:12,0:35:59
2086890.vm-pbs,1,1,60:00:00,0:0:0,0:6:14
2070651.vm-pbs,1,1,96:00:00,0:0:0,0:36:55
2091144.vm-pbs,1,1,60:00:00,0:5:49,0:5:15
2073565.vm-pbs,1,1,01:00:00,0:29:12,0:9:22
2070758.vm-pbs,1,1,96:00:00,0:0:1,0:37:59
2073369.vm-pbs,1,1,01:00:00,0:0:1,0:8:37
2068026.vm-pbs,1,8,168:00:00,0:0:1,0:10:11
2091315.vm-pbs,1,1,60:00:00,0:5:22,0:7:45
2070697.vm-pbs,1,1,96:00:00,0:0:1,0:36:38
2087259.vm-pbs,1,1,60:00:00,0:0:1,0:5:30
2070128.vm-pbs,1,1,96:00:00,0:41:54,0:38:41
2070125.vm-pbs,1,1,96:00:00,0:31:53,0:38:23
2086264.vm-pbs,1,1,60:00:00,0:0:1,0:2:56
2084707.vm-pbs,1,1,60:00:00,0:0:2,0:6:4
2089337.vm-pbs,1,1,60:00:00,0:0:2,0:19:50
2090501.vm-pbs,1,1,96:00:00,0:0:1,2:1:33
2078279.vm-pbs,1,1,60:00:00,0:0:1,0:0:21
2092124.vm-pbs,1,1,60:00:00,0:6:42,0:7:23
2091381.vm-pbs,1,1,60:00:00,0:7:16,0:20:11
2071016.vm-pbs,1,1,48:00:00,10:4:57,31:58:30
2087793.vm-pbs,1,1,96:00:00,0:0:0,0:36:33
2092576.vm-pbs,1,1,60:00:00,0:3:47,0:20:59
2086766.vm-pbs,1,1,96:00:00,0:3:0,0:45:36
2072373.vm-pbs,1,1,01:00:00,0:5:50,0:9:34
2092103.vm-pbs,1,1,60:00:00,0:7:2,0:1:28
2071033.vm-pbs,1,1,48:00:00,10:59:30,32:14:5
2090252.vm-pbs,1,1,60:00:00,0:2:38,0:21:7
2083530.vm-pbs,1,1,60:00:00,0:0:0,0:0:1
2088374.vm-pbs,1,1,60:00:00,0:0:2,0:19:11
2080646.vm-pbs,1,1,60:00:00,2:2:53,0:26:28
2072372.vm-pbs,1,1,01:00:00,0:5:49,0:9:35
2065919.vm-pbs,1,24,71:00:00,70:45:49,8:21:15
2083486.vm-pbs,1,1,60:00:00,0:0:0,0:1:36
2095370.vm-pbs,1,1,60:00:00,0:0:1,0:9:3
2070396.vm-pbs,1,1,96:00:00,0:22:59,0:41:25
2093038.vm-pbs,1,8,00:00:10,0:0:1,0:0:12
2092258.vm-pbs,1,1,60:00:00,0:5:26,0:6:10
2070592.vm-pbs,1,1,96:00:00,0:0:1,0:38:24
2095187.vm-pbs,1,1,96:00:00,0:10:56,1:1:55
2087402.vm-pbs,1,1,60:00:00,0:0:1,0:4:14
2068323.vm-pbs,1,1,48:00:00,0:0:1,37:30:21
2067933.vm-pbs,1,8,168:00:00,0:0:2,0:11:42
2088328.vm-pbs,1,1,60:00:00,0:0:1,0:19:38
2074702.vm-pbs,1,1,01:00:00,0:1:15,0:0:5
2084062.vm-pbs,1,1,96:00:00,0:1:5,0:19:3
2070800.vm-pbs,1,1,96:00:00,0:0:0,0:43:55
2086695.vm-pbs,1,1,60:00:00,0:0:0,0:4:0
2084282.vm-pbs,1,1,96:00:00,0:0:2,0:20:47
2081752.vm-pbs,1,1,01:00:00,0:0:1,0:13:23
2093384.vm-pbs,1,1,60:00:00,0:7:13,0:5:1
2072386.vm-pbs,1,1,01:00:00,0:9:29,0:5:55
2073617.vm-pbs,1,1,96:00:00,0:9:33,1:8:57
2086489.vm-pbs,1,1,60:00:00,0:0:0,0:3:24
2067942.vm-pbs,1,8,168:00:00,0:0:1,0:9:46
2067960.vm-pbs,1,8,168:00:00,0:0:59,0:9:52
2091222.vm-pbs,1,1,60:00:00,0:6:54,0:4:11
2095402.vm-pbs,1,1,96:00:00,0:0:1,0:1:42
2091307.vm-pbs,1,1,60:00:00,0:5:0,0:24:21
2084558.vm-pbs,1,1,60:00:00,0:0:1,0:5:48
2087596.vm-pbs,1,1,60:00:00,0:0:1,0:3:12
2082499.vm-pbs,1,1,60:00:00,0:0:0,0:1:5
2073036.vm-pbs,1,1,96:00:00,0:0:1,1:5:33
2080761.vm-pbs,1,1,96:00:00,0:0:1,0:18:20
2081683.vm-pbs,1,1,60:00:00,0:0:1,0:0:32
2090119.vm-pbs,1,1,60:00:00,0:5:2,0:1:33
2087812.vm-pbs,1,1,96:00:00,0:0:0,0:39:50
2090022.vm-pbs,1,1,60:00:00,0:5:25,0:2:35
2089840.vm-pbs,1,1,60:00:00,0:4:26,0:2:34
2094070.vm-pbs,1,1,60:00:00,0:0:1,0:25:49
2091836.vm-pbs,1,1,60:00:00,0:4:20,0:3:29
2073450.vm-pbs,1,1,01:00:00,0:14:27,0:9:9
2093029.vm-pbs,1,1,01:00:00,0:0:1,0:1:29
2069386.vm-pbs,1,1,96:00:00,0:0:0,0:16:19
2090743.vm-pbs,1,1,60:00:00,0:5:27,0:20:1
2090436.vm-pbs,1,1,60:00:00,0:3:46,0:22:59
2093300.vm-pbs,1,1,60:00:00,0:3:38,0:23:57
2093798.vm-pbs,1,1,60:00:00,0:5:32,0:5:26
2087306.vm-pbs,1,1,60:00:00,0:0:1,0:3:19
2087714.vm-pbs,1,1,96:00:00,0:0:0,0:39:17
2084692.vm-pbs,1,1,60:00:00,0:0:1,0:4:38
2094287.vm-pbs,1,1,60:00:00,0:0:2,0:29:9
2069000.vm-pbs,1,1,60:00:00,0:0:0,8:20:57
2095324.vm-pbs,1,1,96:00:00,0:0:1,0:26:52
2075749.vm-pbs,1,1,01:00:00,2:16:33,0:37:13
2068965.vm-pbs,1,12,168:00:00,0:1:57,0:2:19
2083183.vm-pbs,1,1,60:00:00,0:0:1,0:1:25
2072476.vm-pbs,1,1,01:00:00,0:23:9,0:7:15
2087407.vm-pbs,1,1,60:00:00,0:0:1,0:3:17
2087671.vm-pbs,1,1,96:00:00,0:0:0,0:36:39
2072053.vm-pbs,1,1,96:00:00,1:4:7,1:6:23
2081962.vm-pbs,1,1,01:00:00,0:41:13,0:7:9
2073046.vm-pbs,1,1,96:00:00,0:0:0,1:4:24
2074172.vm-pbs,1,1,10:00:00,0:0:0,0:2:42
2093864.vm-pbs,1,1,60:00:00,0:4:40,0:5:31
2073513.vm-pbs,1,1,01:00:00,0:24:47,0:8:47
2085240.vm-pbs,1,1,60:00:00,0:0:1,0:3:23
2088831.vm-pbs,1,1,01:00:00,1:25:14,0:34:33
2090010.vm-pbs,1,1,60:00:00,0:6:30,0:3:11
2093419.vm-pbs,1,1,96:00:00,1:33:49,1:58:38
2066901.vm-pbs,1,1,48:00:00,7:2:47,38:14:8
2089653.vm-pbs,1,1,60:00:00,0:6:18,0:19:25
2070116.vm-pbs,6,72,23:15:00,0:0:1,2:16:52
2084930.vm-pbs,1,1,60:00:00,0:0:0,0:4:33
2085213.vm-pbs,1,1,60:00:00,0:0:1,0:3:7
2081939.vm-pbs,1,1,01:00:00,0:38:1,0:10:22
2073752.vm-pbs,1,1,60:00:00,1:34:47,1:13:16
2070847.vm-pbs,1,1,96:00:00,0:0:1,0:40:8
2094292.vm-pbs,1,1,60:00:00,0:0:2,0:27:45
2084905.vm-pbs,1,1,60:00:00,0:0:1,0:4:38
2084931.vm-pbs,1,1,60:00:00,0:0:1,0:4:32
2089463.vm-pbs,1,1,60:00:00,0:6:9,0:1:24
2095076.vm-pbs,1,1,60:00:00,0:0:1,0:24:57
2092616.vm-pbs,1,1,60:00:00,0:4:54,0:4:47
2073469.vm-pbs,1,1,01:00:00,0:16:2,0:7:33
2085768.vm-pbs,1,1,60:00:00,0:0:0,0:4:9
2068269.vm-pbs,1,8,168:00:00,0:1:56,0:10:32
2093758.vm-pbs,1,1,60:00:00,0:5:52,0:3:11
2082780.vm-pbs,1,1,60:00:00,0:0:17,0:1:9
2089286.vm-pbs,1,1,60:00:00,0:0:2,0:18:1
2092712.vm-pbs,1,1,60:00:00,0:6:38,0:6:52
2092262.vm-pbs,1,1,60:00:00,0:5:3,0:5:46
2087807.vm-pbs,1,1,96:00:00,0:0:1,0:40:20
2087892.vm-pbs,1,1,96:00:00,0:0:0,0:37:38
2085014.vm-pbs,1,1,60:00:00,0:0:1,0:6:8
2078908.vm-pbs,1,1,96:00:00,0:3:38,0:17:56
2093547.vm-pbs,1,1,60:00:00,0:5:42,0:22:29
2093987.vm-pbs,1,1,60:00:00,0:0:1,0:25:48
2090301.vm-pbs,1,1,60:00:00,0:4:42,0:4:37
2084825.vm-pbs,1,1,60:00:00,0:0:1,0:1:47
2090310.vm-pbs,1,1,60:00:00,0:5:58,0:1:37
2090482.vm-pbs,1,1,96:00:00,0:0:1,2:1:35
2089074.vm-pbs,1,1,60:00:00,0:0:0,0:18:52
2085068.vm-pbs,1,1,60:00:00,0:0:1,0:5:47
2085791.vm-pbs,1,1,60:00:00,0:0:0,0:1:45
2083363.vm-pbs,1,1,60:00:00,0:0:0,0:1:1
2092999.vm-pbs,1,1,60:00:00,0:6:59,0:5:59
2087868.vm-pbs,1,1,96:00:00,0:0:1,0:44:14
2086559.vm-pbs,1,1,60:00:00,0:0:1,0:3:37
2072177.vm-pbs,1,1,60:00:00,2:27:10,1:15:52
2092892.vm-pbs,1,1,60:00:00,0:5:8,0:3:28
2066227.vm-pbs,1,1,48:00:00,0:0:0,33:10:45
2072106.vm-pbs,1,1,96:00:00,0:18:29,1:2:56
2065930.vm-pbs,1,24,71:00:00,92:6:48,4:3:48
2089684.vm-pbs,1,1,60:00:00,0:2:52,0:1:47
2090045.vm-pbs,1,1,60:00:00,0:3:17,0:5:22
2087707.vm-pbs,1,1,96:00:00,0:0:1,0:39:24
2093876.vm-pbs,1,1,60:00:00,0:5:25,0:24:8
2087344.vm-pbs,1,1,60:00:00,0:0:1,0:3:34
2076862.vm-pbs,1,1,96:00:00,0:30:53,0:26:51
2086844.vm-pbs,1,1,60:00:00,0:0:1,0:6:25
2086203.vm-pbs,1,1,60:00:00,0:0:1,0:5:35
2094373.vm-pbs,1,1,60:00:00,0:0:2,0:29:6
2068295.vm-pbs,1,1,48:00:00,0:0:0,0:11:44
2085035.vm-pbs,1,1,60:00:00,0:0:1,0:2:33
2087535.vm-pbs,1,1,60:00:00,0:0:6,0:6:33
2092275.vm-pbs,1,1,60:00:00,0:5:39,0:3:48
2085309.vm-pbs,1,1,60:00:00,0:0:2,0:1:23
2073946.vm-pbs,1,1,60:00:00,1:10:22,1:14:39
2081881.vm-pbs,1,1,01:00:00,0:27:18,0:11:5
2094231.vm-pbs,1,1,60:00:00,0:0:0,0:28:32
2069214.vm-pbs,1,1,60:00:00,0:0:3,8:16:0
2094444.vm-pbs,1,1,96:00:00,0:35:28,2:37:53
2069614.vm-pbs,1,1,60:00:00,0:0:0,8:16:42
2088927.vm-pbs,1,1,01:00:00,2:25:24,0:34:30
2083977.vm-pbs,1,1,96:00:00,0:14:20,0:21:56
2086643.vm-pbs,1,1,60:00:00,0:0:1,0:5:49
2088219.vm-pbs,1,1,96:00:00,0:0:0,0:33:10
2089402.vm-pbs,1,1,60:00:00,0:0:1,0:3:52
2084595.vm-pbs,1,1,96:00:00,0:0:0,0:44:13
2089585.vm-pbs,1,1,60:00:00,0:6:2,0:2:16
2085736.vm-pbs,1,1,60:00:00,0:0:1,0:2:43
2094765.vm-pbs,1,1,60:00:00,0:0:1,0:22:22
2089948.vm-pbs,1,1,60:00:00,0:6:5,0:5:12
2092499.vm-pbs,1,1,60:00:00,0:6:46,0:7:3
2075615.vm-pbs,1,1,60:00:00,1:3:18,1:0:25
2071134.vm-pbs,1,1,48:00:00,0:0:0,40:48:18
2094397.vm-pbs,1,1,60:00:00,0:0:0,0:27:31
2091833.vm-pbs,1,1,60:00:00,0:4:31,0:24:0
2070019.vm-pbs,1,1,96:00:00,0:40:58,0:37:50
2092827.vm-pbs,1,1,60:00:00,0:6:16,0:24:54
2085330.vm-pbs,1,1,60:00:00,0:0:1,0:2:32
2074131.vm-pbs,1,1,96:00:00,0:7:27,1:7:22
2068586.vm-pbs,1,1,60:00:00,0:0:1,8:24:44
2092014.vm-pbs,1,1,60:00:00,0:3:20,0:16:37
2068151.vm-pbs,1,1,60:00:00,0:0:1,8:15:4
2078274.vm-pbs,1,1,60:00:00,0:0:1,0:0:21
2071277.vm-pbs,1,1,60:00:00,0:0:1,8:18:12
2090792.vm-pbs,1,1,60:00:00,0:6:18,0:2:38
2069802.vm-pbs,1,1,96:00:00,0:44:39,0:43:13
2086862.vm-pbs,1,1,60:00:00,0:0:1,0:4:3
2073047.vm-pbs,1,1,96:00:00,0:0:0,1:4:24
2089607.vm-pbs,1,1,60:00:00,0:7:13,0:6:35
2093457.vm-pbs,1,1,60:00:00,0:5:25,0:19:52
2070523.vm-pbs,1,1,96:00:00,0:0:0,0:47:24
2070448.vm-pbs,1,1,96:00:00,0:0:1,0:38:7
2067483.vm-pbs,1,1,60:00:00,0:0:2,8:3:22
2072822.vm-pbs,1,1,60:00:00,0:26:33,8:26:0
2085727.vm-pbs,1,1,60:00:00,0:0:0,0:3:59
2074326.vm-pbs,1,1,60:00:00,1:52:11,1:9:43
2093695.vm-pbs,1,1,60:00:00,0:4:5,0:4:54
2089269.vm-pbs,1,1,60:00:00,0:0:22,0:23:1
2084624.vm-pbs,1,1,96:00:00,1:37:23,0:42:18
2090293.vm-pbs,1,1,60:00:00,0:3:31,0:21:17
2087251.vm-pbs,1,1,60:00:00,0:0:0,0:6:35
2086142.vm-pbs,1,1,60:00:00,0:0:1,0:2:53
2095198.vm-pbs,1,1,60:00:00,0:0:1,0:25:28
2080769.vm-pbs,1,1,96:00:00,0:0:0,0:19:1
2093142.vm-pbs,1,1,60:00:00,0:4:35,0:5:23
2075761.vm-pbs,1,1,01:00:00,2:22:33,0:36:13
2083513.vm-pbs,1,1,60:00:00,0:0:1,0:0:30
2086634.vm-pbs,1,1,60:00:00,0:0:0,0:6:34
2091127.vm-pbs,1,1,60:00:00,0:6:12,0:6:9
2095269.vm-pbs,1,12,60:59:00,0:0:1,0:46:11
2087131.vm-pbs,1,1,60:00:00,0:0:1,0:4:18
2091556.vm-pbs,1,1,60:00:00,0:7:31,0:7:17
2092609.vm-pbs,1,1,60:00:00,0:4:48,0:6:1
2070248.vm-pbs,1,1,96:00:00,0:28:9,0:40:48
2085070.vm-pbs,1,1,96:00:00,1:10:21,0:45:57
2074061.vm-pbs,1,1,96:00:00,0:0:0,1:7:9
2069251.vm-pbs,1,1,60:00:00,0:0:0,8:25:57
2072428.vm-pbs,1,1,01:00:00,0:16:43,0:3:41
2083896.vm-pbs,1,1,96:00:00,0:0:37,0:20:54
2068484.vm-pbs,1,8,168:00:00,0:0:2,0:4:26
2081894.vm-pbs,1,1,01:00:00,0:28:11,0:10:12
2068660.vm-pbs,1,12,168:00:00,0:24:0,0:11:9
2092632.vm-pbs,1,1,60:00:00,0:3:42,0:3:28
2084826.vm-pbs,1,1,60:00:00,0:0:1,0:1:43
2082223.vm-pbs,1,1,60:00:00,0:0:1,0:0:13
2087147.vm-pbs,1,1,60:00:00,0:0:2,0:2:16
2089171.vm-pbs,1,1,60:00:00,0:0:0,0:23:29
2085745.vm-pbs,1,1,60:00:00,0:0:1,0:2:8
2087695.vm-pbs,1,1,96:00:00,0:0:0,0:49:45
2067490.vm-pbs,1,1,60:00:00,0:0:0,8:13:23
2082652.vm-pbs,1,1,60:00:00,0:0:0,0:1:21
2087774.vm-pbs,1,1,96:00:00,0:0:0,0:40:23
2086259.vm-pbs,1,1,60:00:00,0:0:1,0:3:29
2091751.vm-pbs,1,1,60:00:00,0:6:11,0:3:43
2073626.vm-pbs,1,1,96:00:00,0:18:28,1:3:17
2092435.vm-pbs,1,1,60:00:00,0:3:30,0:22:5
2084832.vm-pbs,1,1,60:00:00,0:0:1,0:1:19
2090105.vm-pbs,1,1,60:00:00,0:3:32,0:23:56
2094640.vm-pbs,1,1,60:00:00,0:0:1,0:24:1
2092836.vm-pbs,1,1,60:00:00,0:6:54,0:3:11
2069686.vm-pbs,1,1,96:00:00,0:45:18,0:38:42
2089239.vm-pbs,1,1,60:00:00,0:0:1,0:20:45
2085969.vm-pbs,1,1,60:00:00,0:0:0,0:6:26
2090186.vm-pbs,1,1,60:00:00,0:7:23,0:2:43
2075426.vm-pbs,1,1,01:00:00,0:1:31,0:0:11
2090112.vm-pbs,1,1,60:00:00,0:3:29,0:23:10
2093459.vm-pbs,1,1,60:00:00,0:5:4,0:4:26
2070314.vm-pbs,1,12,50:00:00,0:0:1,0:1:15
2067977.vm-pbs,1,8,168:00:00,0:0:2,0:10:54
2072154.vm-pbs,1,1,60:00:00,1:12:57,1:9:32
2082501.vm-pbs,1,1,96:00:00,0:23:0,0:23:3
2072467.vm-pbs,1,1,01:00:00,0:21:24,0:4:0
2084654.vm-pbs,1,1,96:00:00,1:58:58,0:45:57
2073893.vm-pbs,1,1,60:00:00,1:32:4,1:12:4
2092658.vm-pbs,1,1,60:00:00,0:6:24,0:7:23
2088872.vm-pbs,1,1,01:00:00,1:49:13,0:35:41
2091183.vm-pbs,1,1,60:00:00,0:6:52,0:25:0
2086834.vm-pbs,1,1,96:00:00,0:13:54,0:40:5
2093825.vm-pbs,1,1,60:00:00,0:5:1,0:21:2
2075614.vm-pbs,1,1,01:00:00,0:45:37,0:43:3
2088051.vm-pbs,1,1,96:00:00,0:0:1,0:40:12
2091666.vm-pbs,1,1,60:00:00,0:2:16,0:7:22
2091182.vm-pbs,1,1,60:00:00,0:7:1,0:4:47
2068808.vm-pbs,1,1,05:00:00,2:33:49,2:34:29
2082909.vm-pbs,1,1,60:00:00,0:0:12,0:1:44
2084046.vm-pbs,1,1,96:00:00,0:1:19,0:18:53
2070016.vm-pbs,1,1,96:00:00,1:13:59,0:37:56
2093409.vm-pbs,1,1,60:00:00,0:7:20,0:4:28
2090060.vm-pbs,1,1,60:00:00,0:3:44,0:23:41
2094982.vm-pbs,1,1,96:00:00,0:45:6,1:39:35
2083887.vm-pbs,1,1,60:00:00,0:0:1,0:1:30
2093674.vm-pbs,1,1,60:00:00,0:3:20,0:23:3
2086855.vm-pbs,1,1,60:00:00,0:0:1,0:5:13
2076879.vm-pbs,1,1,96:00:00,0:36:23,0:21:20
2065933.vm-pbs,1,24,71:00:00,96:53:53,5:18:3
2069406.vm-pbs,1,1,96:00:00,0:0:1,0:16:17
2091646.vm-pbs,1,1,60:00:00,0:5:59,0:3:27
2073702.vm-pbs,1,1,96:00:00,0:0:1,1:3:24
2085798.vm-pbs,1,1,60:00:00,0:0:1,0:6:1
2086271.vm-pbs,1,1,60:00:00,0:0:1,0:6:11
2095052.vm-pbs,1,1,60:00:00,0:0:2,0:26:34
2074311.vm-pbs,1,1,60:00:00,2:1:35,1:9:2
2084167.vm-pbs,1,1,96:00:00,0:0:1,0:18:4
2070513.vm-pbs,1,1,96:00:00,0:0:0,0:40:48
2087717.vm-pbs,1,1,96:00:00,0:0:1,0:39:13
2086336.vm-pbs,1,1,60:00:00,0:0:1,0:3:36
2069047.vm-pbs,1,12,168:00:00,0:5:37,0:3:50
2094489.vm-pbs,1,1,60:00:00,0:0:1,0:28:12
2073865.vm-pbs,1,1,96:00:00,0:2:53,0:59:21
2077569.vm-pbs,1,1,60:00:00,0:0:1,0:0:12
2080785.vm-pbs,1,1,60:00:00,1:52:34,1:36:44
2093840.vm-pbs,1,1,60:00:00,0:4:12,0:4:39
2068288.vm-pbs,1,1,48:00:00,0:0:1,0:11:45
2091444.vm-pbs,1,1,60:00:00,0:4:16,0:7:5
2093498.vm-pbs,1,1,60:00:00,0:4:32,0:19:31
2095183.vm-pbs,1,1,96:00:00,0:10:57,1:1:55
2088258.vm-pbs,1,1,96:00:00,0:0:1,0:34:38
2084519.vm-pbs,1,1,60:00:00,0:0:1,0:1:53
2081645.vm-pbs,1,1,60:00:00,0:0:1,0:1:42
2088863.vm-pbs,1,1,01:00:00,1:30:9,0:39:37
2073929.vm-pbs,1,1,96:00:00,0:2:48,1:8:43
2083346.vm-pbs,1,1,60:00:00,0:0:1,0:1:36
2071344.vm-pbs,1,1,60:00:00,0:0:0,1:24:49
2078580.vm-pbs,1,1,60:00:00,0:0:17,0:0:49
2093682.vm-pbs,1,1,60:00:00,0:4:13,0:6:23
2088861.vm-pbs,1,1,01:00:00,1:29:58,0:34:47
2089326.vm-pbs,1,1,60:00:00,0:0:2,0:23:48
2062291.vm-pbs,1,8,24:00:00,42:45:35,1:52:3
2089900.vm-pbs,1,1,60:00:00,0:3:51,0:1:54
2090025.vm-pbs,1,1,60:00:00,0:4:5,0:22:22
2089633.vm-pbs,1,1,60:00:00,0:5:50,0:1:58
2087143.vm-pbs,1,1,60:00:00,0:0:1,0:2:48
2094140.vm-pbs,1,1,60:00:00,0:0:1,0:18:31
2079684.vm-pbs,1,1,96:00:00,0:0:0,0:22:0
2078941.vm-pbs,1,1,60:00:00,0:0:3,0:0:37
2068283.vm-pbs,1,1,48:00:00,0:0:1,0:11:46
2093563.vm-pbs,1,1,60:00:00,0:5:47,0:5:10
2094318.vm-pbs,1,1,60:00:00,0:0:0,0:19:28
2069588.vm-pbs,1,1,60:00:00,0:0:0,8:28:0
2084158.vm-pbs,1,1,96:00:00,0:0:0,0:19:37
2080689.vm-pbs,1,1,96:00:00,0:0:10,0:21:16
2088898.vm-pbs,1,1,01:00:00,2:6:37,0:28:16
2090523.vm-pbs,1,1,00:01:30,0:0:2,0:0:13
2081867.vm-pbs,1,1,01:00:00,0:25:2,0:8:21
2094778.vm-pbs,1,1,60:00:00,0:0:1,0:27:19
2094687.vm-pbs,1,1,60:00:00,0:0:1,0:28:27
2085285.vm-pbs,1,1,60:00:00,0:0:1,0:2:59
2078276.vm-pbs,1,1,60:00:00,0:0:1,0:0:21
2092008.vm-pbs,1,1,60:00:00,0:3:32,0:17:8
2089600.vm-pbs,1,1,60:00:00,0:7:38,0:2:12
2073425.vm-pbs,1,1,01:00:00,0:11:14,0:12:22
2068423.vm-pbs,1,8,168:00:00,0:0:1,0:12:6
2068912.vm-pbs,1,8,168:00:00,0:0:2,0:12:7
2090447.vm-pbs,1,1,96:00:00,0:0:1,2:1:38
2092744.vm-pbs,1,1,60:00:00,0:4:20,0:22:26
2086509.vm-pbs,1,1,60:00:00,0:0:1,0:5:17
2084556.vm-pbs,1,1,60:00:00,0:0:1,0:5:48
2089436.vm-pbs,1,1,60:00:00,0:6:53,0:6:59
2089224.vm-pbs,1,1,60:00:00,0:0:1,0:18:16
2086838.vm-pbs,1,1,60:00:00,0:0:1,0:3:2
2073880.vm-pbs,1,1,60:00:00,1:28:50,1:9:58
2068429.vm-pbs,1,8,168:00:00,0:0:1,0:12:6
2087327.vm-pbs,1,1,60:00:00,0:0:0,0:6:30
2091647.vm-pbs,1,1,60:00:00,0:5:34,0:3:26
2087592.vm-pbs,1,1,60:00:00,0:0:0,0:3:15
2089789.vm-pbs,1,1,60:00:00,0:8:33,0:3:55
2071112.vm-pbs,1,1,48:00:00,0:0:1,42:18:54
2071004.vm-pbs,1,1,48:00:00,0:0:0,31:51:46
2084575.vm-pbs,1,1,60:00:00,0:0:1,0:5:29
2094233.vm-pbs,1,1,60:00:00,0:0:5,0:26:52
2070517.vm-pbs,1,1,96:00:00,0:0:0,0:40:47
2074387.vm-pbs,1,1,60:00:00,1:52:21,1:10:16
2071200.vm-pbs,1,1,60:00:00,0:0:0,8:20:26
2090786.vm-pbs,1,1,48:00:00,2:9:36,15:21:52
2081506.vm-pbs,1,1,60:00:00,0:0:2,0:1:16
2087026.vm-pbs,1,1,60:00:00,0:0:1,0:4:14
2070095.vm-pbs,1,1,96:00:00,0:46:55,0:40:7
2083634.vm-pbs,1,1,60:00:00,0:0:0,0:0:51
2091410.vm-pbs,1,1,60:00:00,0:4:53,0:6:19
2092089.vm-pbs,1,1,60:00:00,0:7:0,0:19:5
2091921.vm-pbs,1,1,60:00:00,0:5:42,0:22:28
2075838.vm-pbs,1,1,60:00:00,1:45:13,1:3:16
2091110.vm-pbs,1,1,60:00:00,0:0:1,6:28:27
2073554.vm-pbs,1,1,01:00:00,0:28:35,0:4:58
2090233.vm-pbs,1,1,60:00:00,0:2:57,0:22:48
2087854.vm-pbs,1,1,96:00:00,0:0:2,0:36:28
2091662.vm-pbs,1,1,60:00:00,0:3:3,0:22:39
2091260.vm-pbs,1,1,60:00:00,0:3:18,0:5:45
2094653.vm-pbs,1,1,60:00:00,0:0:1,0:25:13
2070887.vm-pbs,1,1,96:00:00,0:0:0,0:38:40
2071179.vm-pbs,1,1,00:30:00,0:0:1,0:27:49
2086566.vm-pbs,1,1,60:00:00,0:0:1,0:2:39
2089791.vm-pbs,1,1,60:00:00,0:8:21,0:3:47
2082177.vm-pbs,1,1,60:00:00,0:0:1,0:2:1
2072014.vm-pbs,2,24,200:00:00,25:23:38,43:55:52
2075876.vm-pbs,1,1,60:00:00,3:1:8,1:7:45
2080556.vm-pbs,1,1,96:00:00,0:1:6,0:19:1
2069114.vm-pbs,1,12,168:00:00,0:1:47,0:11:35
2068510.vm-pbs,1,8,168:00:00,0:0:2,0:12:33
2069729.vm-pbs,1,12,50:00:00,0:0:1,0:3:0
2094066.vm-pbs,1,1,60:00:00,0:0:2,0:22:25
2068184.vm-pbs,1,8,168:00:00,0:0:36,0:10:29
2090706.vm-pbs,1,1,60:00:00,0:3:34,0:5:31
2083365.vm-pbs,1,1,60:00:00,0:0:0,0:1:1
2075670.vm-pbs,1,1,01:00:00,1:29:22,0:39:19
2083360.vm-pbs,1,1,60:00:00,0:0:1,0:1:7
2086901.vm-pbs,1,1,60:00:00,0:0:0,0:3:19
2087411.vm-pbs,1,1,60:00:00,0:0:1,0:7:7
2074333.vm-pbs,1,1,96:00:00,0:0:1,1:0:19
2070256.vm-pbs,1,1,96:00:00,0:40:20,0:47:3
2083907.vm-pbs,1,1,60:00:00,0:0:1,0:0:54
2087041.vm-pbs,1,1,60:00:00,0:0:1,0:2:18
2070045.vm-pbs,1,1,96:00:00,1:13:1,0:47:52
2094194.vm-pbs,1,1,60:00:00,0:0:1,0:21:14
2085926.vm-pbs,1,1,60:00:00,0:0:1,0:1:51
2070956.vm-pbs,1,1,60:00:00,0:0:3,8:26:8
2085829.vm-pbs,1,1,60:00:00,0:0:0,0:6:9
